Feature ID	Taxon	Confidence
3c14a8a1e28daa79d99e106ecb289442	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Dactylella;s__Dactylella_sp	0.9950742005332417
4082ec400fad6283685b299998e9d1d2	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_andiyazi	0.7380195280656511
4e783807c3133ec703f2f11606e51560	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomiaceae_gen_Incertae_sedis;s__Chaetomiaceae_sp	0.7469639310199647
a06627cf0e2419cb6d89f92269f891ac	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymellaceae_gen_Incertae_sedis;s__Didymellaceae_sp	0.9932649463877022
8505b59f415c21f6b75b1a2eaa71d9fc	k__Fungi;p__Ascomycota	0.8648491318845748
6d837318cd75c2b9e8f5d0a1cc91c5f3	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiomycetes_ord_Incertae_sedis;f__Chytridiomycetes_fam_Incertae_sedis;g__Olpidiaster;s__Olpidiaster_brassicae	0.9930408440890829
150ec7aec130f31413bf7fe1f09648dc	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Hemimycena;s__Hemimycena_subimmaculata	0.9897213328849338
b329a1c657f420a0321bbf993cc85d90	k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.7041141617892482
d3053c188a0cdaf54e01b30177fcb2a2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Parasola;s__Parasola_conopilea	0.9999863338493529
a3251050e6d0e3f1e9d71940eb42ed9b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_asiaticum	0.9459338986718254
b092b59487dd739b23c875d3cdfbf5f1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__Ceratobasidium_sp	0.7385012098210116
5d3b8c22c620b701184537f3c1b8f54a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pluteaceae;g__Pluteus;s__Pluteus_multiformis	0.9977467821152892
04994b9ab6b6c47f05a688696ade8dcc	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_terricola	0.9950410674140775
15b856682c5b1e9260f62882f4905936	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma_radicina	0.9948059790346298
6a12343bd1981e867d6a1c342eeafa2b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Amniculicolaceae;g__Pseudomassariosphaeria;s__Pseudomassariosphaeria_bromicola	0.9999426198195842
b1d29088bc0bed1c82b681f81016e642	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Parasola;s__Parasola_conopilea	0.9999880936333032
dc029043f3cea88457f2845fdda24a54	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Paracylindrocarpon;s__Paracylindrocarpon_sp	0.8489463801429367
1f88d6a18f5c1e57993bae437d41b6b6	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricales_fam_Incertae_sedis;g__Calyptella;s__Calyptella_sp	0.9999730325738343
a528f257a65153e3e6f2c61074f74908	k__Fungi;p__Ascomycota;c__Dothideomycetes	0.9992269115429739
5b4cb3fb34058068ae57e4d92045b505	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Ijuhya;s__Ijuhya_sp	0.999999909319588
04762bb6f9639b431bd6bfbe4bf58fd9	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Striaticonidium;s__Striaticonidium_brachysporum	0.9964660912662544
0cc0db8fd5c6cc28cf465d7641c0079e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Darksidea	0.9999879789683872
c00b35fba5a0fc4006205d6130babe7f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Slopeiomyces;s__Slopeiomyces_cylindrosporus	0.9823433628946442
e955e3c0c4a2fdff5f5d3e440582fc96	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Apiosordaria;s__Apiosordaria_sp	0.9999935879804351
a3b0c8c314608689716b58e3fb7d9e6f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae	0.7702920508246073
01405a40e376bff4790c45fb151f1b1d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Amniculicolaceae;g__Pseudomassariosphaeria;s__Pseudomassariosphaeria_bromicola	0.9999764576573676
74c8acb8b3f87b56e99b8de3b0950b7f	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Darksidea;s__Darksidea_alpha	0.9487728051940519
4bc96df48218aebc48495f59a04dcacf	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Nectriella;s__Nectriella_adonidis	0.9795695809540453
e3ba9a52c9e63ed40148a3757005031e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Hemimycena;s__Hemimycena_subimmaculata	0.9231280009457811
354e5fc49cc596c5273cf06ab393994c	k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.7748231308134724
97c2f73cc5fe7cb679b43cffb2643d6e	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotryaceae_gen_Incertae_sedis;s__Stachybotryaceae_sp	0.9992863295087924
aaf8177452ac02643fe6dcea8ea0b50e	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Apiosordaria;s__Apiosordaria_sp	0.9999959053389477
4ed6d99bbed0037fe68e847b9baf64a7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.8594457817511688
161ae4b635f9294f23b4de5cd064ec0a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_humuli	0.9607532903544257
f1309ba71259a9a36a8ea3d7a23835b9	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotryaceae_gen_Incertae_sedis;s__Stachybotryaceae_sp	0.8219353287165805
3e08dddee88ce4ae7271db4a011063d9	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Amniculicolaceae;g__Murispora;s__Murispora_kazachstanica	0.9999999973166069
c86d71b08cdf5ceb143447b86fb2c5ed	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cistella	0.9223756203317188
5531ff0740f2a66f234804d1e8344ecc	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Verruciconidia	0.999994557576211
aa52e53101323b1d05f8c4c6834dd1e2	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.999873253292261
e7956fe7fb61e71b4a34bfd1df92616c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pseudomassarinaceae;g__Pseudomassarina;s__Pseudomassarina_clematidis	0.9999967023670651
99c668d5f68ffb78480b28f1aa967ceb	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cistella	0.8471897861549934
dd53217d6ff6f4c5eef8dd17874c8999	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Cercospora;s__Cercospora_sp	0.9756474868117825
f73dc0aea640c40a0647f844cd595e5f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Apiosordaria;s__Apiosordaria_sp	0.9999980437565718
0ae06152a4a3559d0571fe2a74af6c5c	k__Fungi;p__Ascomycota	0.9998638723910477
5c8fa8a2695806a9a21fb156c4f763e6	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Slopeiomyces;s__Slopeiomyces_cylindrosporus	0.9547584026858539
b9c60407645068e86dfa20788517ae7c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	0.7068627241447265
80961bed4a38c83d1e5b14229eac080f	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Delitschiaceae;g__Delitschiaceae_gen_Incertae_sedis;s__Delitschiaceae_sp	0.9472345843493954
f46c053357cb00dfa814680ac7fe3ba9	k__Fungi	1.0000000000000058
9a2dbfa8ebcb5feb5b873594c2280ea7	k__Fungi;p__Ascomycota	0.8060811310010535
b8564c7cdb0fd5bc2f3cf1a1f2fb69df	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Tremellodendropsidales;f__Tremellodendropsidales_fam_Incertae_sedis;g__Tremellodendropsidales_gen_Incertae_sedis;s__Tremellodendropsidales_sp	0.9999995580368601
cfcfd995dbc89e2ad840edea9d442509	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Darksidea	0.9993380100936741
23a750d3653ac80aa9d79861543c296b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales	0.9999999970972011
41f99f95cd2352dcba43e38f3681cc47	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Leohumicola;s__Leohumicola_sp	0.7652997732445034
3933b38da14d0d117e76f16949a8bded	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_fam_Incertae_sedis;g__Xenoanthostomella;s__Xenoanthostomella_chromolaenae	0.9999719930822081
d3b28c6a4f733c6d6a589b68deb98aa3	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;g__Podospora	0.7132909292223947
f3f2771cd358d2e061667c8b206c444b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotryaceae_gen_Incertae_sedis;s__Stachybotryaceae_sp	0.9995127976572828
b22e5fc7b61a579e83d357d6c76e269a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Delitschiaceae;g__Delitschiaceae_gen_Incertae_sedis;s__Delitschiaceae_sp	0.9481159382905687
ccdaf74e277cc7e55e33b9ffec61d8bf	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Amniculicolaceae;g__Murispora;s__Murispora_kazachstanica	0.9999999906515029
4ffee3875ab15a38f19699e2be1ce9e3	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma	0.9999905485866355
8156b5b4a3d360ffbe1f469168dad033	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotryaceae_gen_Incertae_sedis;s__Stachybotryaceae_sp	0.9963265591305708
5dcaad4f3d7ea69acaa5440c14f251c9	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pseudomassarinaceae;g__Pseudomassarina;s__Pseudomassarina_clematidis	0.9999967630938563
