"ASV","Indicator","stat","p.value","p_adj","Phylum","Class","Order","Family","Genus"
"be52b7dbb461d608bdc1388d48932d01","Dry",0.996277814829025,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"7abafefc6a26dc0f4a5e927efe282187","Wet",0.986255107160444,0.001,0.005671875,"Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41"
"4fc4172d3dbb80d836d242726d97e17c","Dry",0.979496582452745,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinophytocola"
"a5c7a67826a19f8f3856301c29b3a8a4","Wet",0.979046914361922,0.001,0.005671875,"Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","Turneriella"
"0adf7661e5c9a60f6253b3306ec40028","Dry",0.974890566165211,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas"
"affc2ac2edb78f316243b0e74a694d53","Dry",0.965149074403872,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"73f37d6909c1c14c6205abddc6262d17","Wet",0.954668741010876,0.001,0.005671875,"Bacteroidota","Bacteroidia","","",""
"5e21eaa528d616566553dc7238f463e5","Dry",0.949283939816492,0.001,0.005671875,"Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae",""
"1bb4402bc80b4f6621e91f3e94fbd9dd","Dry",0.942768159253121,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"61ca977f94c6c2c945a7f152d4c94f56","Dry",0.942364193691504,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",""
"5f84aa1b074be2ffafa806b1b8e491dc","Dry",0.937142283572317,0.001,0.005671875,"Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","uncultured"
"8d2d97e08954fe18708cb2dc79907f5e","Dry",0.9357863328202,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia"
"87df14efae8b75990eaf7c2785573afd","Wet",0.934455203008821,0.001,0.005671875,"Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae",""
"62c3d76fbba7f11b6d6b390ffd44ec2c","Dry",0.933804309190117,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"3747b2acb8a994ba20ced42ece796aa3","Dry",0.92746228973181,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"fb9ca6958fb352cf1033b5bf6f5b8219","Wet",0.925762177226279,0.001,0.005671875,"Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"0a8d9d136562124ee22e88a97a95f770","Dry",0.924158689187301,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Lechevalieria"
"64bfd0c279fe32a164a3dad94845ee9f","Wet",0.920705942177547,0.001,0.005671875,"Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"3e9135265ed0b72f51f7bb228dbbc086","Dry",0.90748521297303,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Glycomycetales","Glycomycetaceae","Glycomyces"
"5de3df6e0d00086a246af6b66ce62ec1","Dry",0.907397266946451,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",""
"2dedeafb50e2443de34ef467e55a2668","Dry",0.90530598563428,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"993def4ffdf08f1ef723d7f1283b89be","Dry",0.900684324012191,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas"
"fccd5b7afe391870624505cf6472e0b1","Wet",0.900070320740819,0.001,0.005671875,"Firmicutes","Negativicutes","uncultured","uncultured","uncultured"
"1b6ac0d1e89f84b91518c11bd5ad9ae9","Dry",0.894393886071369,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"523a168ba5dd565806c2258628c3ef86","Wet",0.885895099084693,0.001,0.005671875,"Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"aa1edb048e8a552bd6062781e1ee219b","Dry",0.885614885540095,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia"
"b0d8755a6d7adca0e6b489ded144b01b","Dry",0.885614885540095,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"38c7205f0c1c491546cf9cc24d6d9e3b","Dry",0.883410231966487,0.001,0.005671875,"Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",""
"518e3c834a5ccfc8b00402172f29b6bc","Dry",0.876914568912614,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Phyllobacterium"
"e7a35f998c29ffe184c7783a5822e690","Dry",0.875989665308806,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"15d9f6ea0063fad89944bf9b7ee391d4","Dry",0.875222910842107,0.001,0.005671875,"Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Luteitalea"
"6707ffd6822e7aec4605e5ddd9c5de86","Dry",0.873244827829307,0.001,0.005671875,"Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella"
"655e1063e865bcc692557ce6a0e75f77","Dry",0.873032533658444,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Virgisporangium"
"6b313942075b92a6bbbfd7dbd1ab9301","Wet",0.869594728598884,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",""
"265526041833b65b61f2188929515cef","Wet",0.869406505606283,0.001,0.005671875,"Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"2e2f5a6ef114389a4d44565174c67ed3","Dry",0.869012609941083,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",""
"7061e68888c2906619e7cb18c6bd3d1a","Wet",0.864196414617635,0.001,0.005671875,"Bacteroidota","Bacteroidia","Bacteroidales","",""
"add5610066292b5cc99760e9bf8482cb","Dry",0.857203593664141,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"f86e6ee4439dc421acc01cc75288a007","Wet",0.856205382291302,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","SM2D12"
"b943f6d8803e5b8d954ff7cf992d3ad5","Dry",0.854435315876537,0.001,0.005671875,"Actinobacteriota","Actinobacteria","","",""
"b7d0ff85254affc35a2ba02e9da96fbf","Dry",0.854222174440221,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",""
"e128078f8ac19e17a42639aa2736dd8f","Wet",0.854033133128813,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","A0839","A0839"
"e8820a8b0ccb14b286019c21e8bfcf00","Wet",0.848525017566579,0.001,0.005671875,"Firmicutes","Bacilli","Bacillales","",""
"72d4a11d336b04e2f5a5875c90c55c32","Wet",0.847036704558533,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium"
"8d1ed418b92167e67ff4d759d752cbd4","Dry",0.846763884482713,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax"
"0ee659e8c51298b4bc8082ec93ec5a20","Dry",0.846651905855943,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"415d711b5006b4895e4539d6c3c99573","Dry",0.846369453881354,0.001,0.005671875,"Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella"
"c6810f6a61416008dc63ebe0d4a089cc","Dry",0.844522149600107,0.001,0.005671875,"Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae",""
"1885c0af2dd33e310cd16b229b34ce36","Wet",0.843925962328707,0.001,0.005671875,"Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured"
"df3d7ca4042495b9ae826931357f3db7","Dry",0.843326463670637,0.001,0.005671875,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured"
"1d821f579d8bf84064df650ad2dbe5ee","Dry",0.838003566679175,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"9ab10dfc051133e224adbf87e5d884a4","Dry",0.837944860769009,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"ce03f7dd3b3f5a575df8d0dc49bf5b8b","Dry",0.837649239711559,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"88c93036ce62195c607c4855ffb41b3c","Dry",0.837135466879936,0.001,0.005671875,"Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45"
"88a4f77ceed227aca8713f850170e1c6","Wet",0.836502247656822,0.001,0.005671875,"Firmicutes","Bacilli","Bacillales","Planococcaceae",""
"28601c205ded8137cb4eb807af79e7f8","Dry",0.834380310516233,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",""
"89a7538b0eb2e0a2e7293c2c2b758600","Dry",0.833821683795609,0.001,0.005671875,"Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae",""
"69b8062245180851e182a8da2e5677af","Dry",0.833601593012869,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","uncultured"
"2e136fd4b28d4670f467d18c094b74de","Wet",0.83000568232979,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","","",""
"e7ac3a90fde32f2614a032f543d8098d","Wet",0.82984521865294,0.001,0.005671875,"Patescibacteria","Saccharimonadia","Saccharimonadales","LWQ8","LWQ8"
"f442ee6210ae3d73dc495d4ebef03e8e","Wet",0.829673069867268,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium"
"071601510cabc8698cc552aa2114ea9e","Wet",0.827579326874333,0.001,0.005671875,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"bb1f91cc6d10307e3d8fc9ebba333cfd","Dry",0.824912031476993,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"c0fc672c472db289d116f3d1c424407a","Wet",0.823673372303791,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella"
"07d62bf8e1f9162673cd90a83d3e077c","Dry",0.821238243850127,0.001,0.005671875,"Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","uncultured"
"51c4a6a84269aa4bcaed995ce8e4a4aa","Wet",0.819076355384141,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Ferrovibrionales","Ferrovibrionaceae","Ferrovibrio"
"8b728b0aafb761775155feb914c73b0c","Dry",0.81770177610974,0.001,0.005671875,"Firmicutes","Bacilli","Entomoplasmatales","type_III","type_III"
"fe623c5d70b8a87ad28a4f58e8e9ea4f","Dry",0.816496580927726,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"17c8110fc7acfc754605548fd2aed37d","Dry",0.816496580927726,0.001,0.005671875,"Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus"
"3ea014f71dea8e68e9490ba4a09f125f","Dry",0.814743625619674,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae",""
"ae53c7ff19a53819d86397222d8c7123","Dry",0.812565267151367,0.001,0.005671875,"Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"3fab760675cd02b727d1f801fa507494","Dry",0.812141569367784,0.001,0.005671875,"Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"0dd4a5aba6307cd6dec2fa5978a8acd2","Dry",0.808698043910849,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Kribbella"
"22abfefca5f68bacf2ba831d8ff9e481","Dry",0.807870713128521,0.001,0.005671875,"Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"077f232887ddce06b74ae79d93bf640f","Dry",0.807746659095328,0.001,0.005671875,"Dependentiae","Babeliae","Babeliales","",""
"106a92384bbae323ff37f1deecb363f5","Dry",0.806872676447746,0.001,0.005671875,"Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"bf509b8b1f26a9105efd436492b70662","Dry",0.806051375928228,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"1a6b204c967ec63d20413e8c6c942f79","Wet",0.805882092181933,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium"
"5f931ec06971f998bb73a21ee6a17924","Dry",0.804008887829764,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Kribbella"
"02195c1465dbcc5aecc0ad8123b70b10","Wet",0.803473472028271,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Azospirillum"
"d89854361d8ea05b20d4b6c91fa45e35","Dry",0.797072633238068,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",""
"f562069983333fcf96864b172c0762dc","Dry",0.793650786758208,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Frankiales","",""
"3f956dda71ecf45ba23da6480d2c95e1","Dry",0.793554526789144,0.001,0.005671875,"Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseimicrobium"
"a3271138a5a5da4097b8dbeb2efe0ff5","Dry",0.792757447972324,0.001,0.005671875,"Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45"
"65b69341f4834273419137d4714d609e","Wet",0.787423393200858,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",""
"6f1760c656051b45097e55bcae79d976","Dry",0.785435075853103,0.001,0.005671875,"Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"6d8ad292fa80a8f3856a2c1c07f5a85b","Dry",0.784630424633888,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"5ce9686d731c5c195d299bdfd21f6f64","Dry",0.780334247175543,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"4e45842e08a16aba13308e57e1f01085","Wet",0.779483762953957,0.001,0.005671875,"Actinobacteriota","Coriobacteriia","OPB41","OPB41","OPB41"
"36e2b9f650e77df06a3ba8aa7eb99c92","Dry",0.778749415577328,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",""
"14822d1bd83316743033e2e7260e6ab7","Dry",0.776810020606054,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067"
"d80f89414ad0f2a239a9a77b5468473f","Wet",0.776138959643401,0.001,0.005671875,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured"
"94a65fce237509bc90e18bf7a7136631","Dry",0.773349064502266,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","",""
"3876810df6c44e48d71ca63c0187fa71","Wet",0.771321404383905,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","","",""
"803719094227b34fcc7bf69527d85ab5","Wet",0.771321404383905,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae",""
"cf6d80ab00820e2c206403f170ce2133","Wet",0.771238975019635,0.001,0.005671875,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage"
"0d56bf50f903f404338a079f09275dd7","Dry",0.771151333554921,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Phyllobacterium"
"9b86612b926c55b62aa358c7635b9d0d","Wet",0.769475373125413,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",""
"e8b029c18a83b1aa737cc1a816195365","Wet",0.769265434639782,0.001,0.005671875,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured"
"e9ca2ade3daf6452b0fa07a4e3fe964c","Wet",0.768813035450458,0.001,0.005671875,"Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17","env.OPS_17"
"5ed253aa83540182ea0b9b54c17d5357","Wet",0.765475008726262,0.001,0.005671875,"Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade"
"bb85e0fb4773e54a111c7fcf7fae7714","Dry",0.765286402372825,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Candidatus_Glomeribacter"
"ba6d2e69bc1659aa99a71c88bee74244","Wet",0.763071740410204,0.001,0.005671875,"Firmicutes","Clostridia","Lachnospirales","uncultured","uncultured"
"ba4f516127f3854374b8d5fbf2b70c36","Wet",0.760015704778469,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",""
"685162289bc2d0e405d9d7768c8efab4","Wet",0.756973244309298,0.001,0.005671875,"Armatimonadota","Chthonomonadetes","Chthonomonadales","Chthonomonadaceae","Chthonomonas"
"2dbfd27955027e258af500242343be17","Dry",0.75618414496969,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",""
"3687ca589616104152f29656ba67211f","Wet",0.754731908139941,0.001,0.005671875,"Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae",""
"d73208f1ee37c6fc977ee804cde0c6f5","Wet",0.754731908139941,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Micrococcales","Cellulomonadaceae",""
"770d3f50dccf0cbcde3f94868ee5956c","Wet",0.754731908139941,0.001,0.005671875,"Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Sporomusaceae","Anaerospora"
"cf231a4021264ca2afdfe3bd37f2ef94","Dry",0.75389786107724,0.001,0.005671875,"Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter"
"d7403833464deda175ad42a215025c58","Wet",0.752594445583727,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"a83d3e43e46f26de91a7c3542354e226","Wet",0.750911348551203,0.001,0.005671875,"Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"359489499cb641313d405826b61afd08","Dry",0.749790629562086,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",""
"1e1c0830ea5a2e14a318c883896f3d94","Wet",0.745031489799198,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium"
"1058f1c407b72062bec31d752f85fc82","Wet",0.743465983769505,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","","",""
"5367952ce7fd95d804cbd3dbef3b89d4","Dry",0.742897764583178,0.001,0.005671875,"Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Vicinamibacteraceae"
"b0e4e748ed62596931ee346b413f6edb","Wet",0.741175081932138,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Ellin6055"
"47720993325c0e43a06711ddb678b19c","Dry",0.737522655114227,0.001,0.005671875,"Actinobacteriota","Thermoleophilia","Solirubrobacterales","",""
"9439797f961615553821109d7afbbf1a","Dry",0.73665849556941,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","","",""
"002484e553dc0de46ae9bef09432d94d","Dry",0.736197188665787,0.001,0.005671875,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured"
"77bb282c4a15aa0d7616375029442bb8","Dry",0.736060518517796,0.001,0.005671875,"Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter"
"e6a29b7e242e25404c4e4d30b24bbc57","Wet",0.735884118328728,0.001,0.005671875,"Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","Tepidisphaeraceae"
"6b7a69c6bb35fdce11f5382fbf72a6b4","Dry",0.733674025975345,0.001,0.005671875,"Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"34da28d6850c8045113bd0a441830e9f","Dry",0.731551433236762,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"67b46a64012f33268bc65528c58ec6e2","Wet",0.729140294881755,0.001,0.005671875,"Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Alterococcus"
"51a5867b214c4715e6d2b7308ed657e2","Wet",0.728681831035838,0.001,0.005671875,"Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14"
"17d84c9f9d6de90cd2a893ca5a6d82b6","Dry",0.727250704388192,0.001,0.005671875,"Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96"
"08d412279fd327679f94ab4760fafba7","Dry",0.727177292848446,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"8cf03a1e5daf9ead4c9caf64811cd99e","Dry",0.7268459473306,0.001,0.005671875,"Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41"
"28dac08916a6812f94353892eb8e9baf","Wet",0.722363068623228,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter"
"7422c31afeebca499d08154481dc0263","Dry",0.721014541701036,0.001,0.005671875,"Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45"
"a1c7cfd1eb0458428e1ad0453b73b311","Dry",0.720606424158378,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","uncultured"
"cf2ad1692241e90307ff2e967edb76b6","Wet",0.720407760766187,0.001,0.005671875,"Verrucomicrobiota","Chlamydiae","Chlamydiales","Chlamydiaceae","uncultured"
"f94b992933a3036bd3905a68990f07b3","Wet",0.720407760766187,0.001,0.005671875,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage"
"344290542e48f66d0f4415ffa9a38c5d","Wet",0.720407760766187,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",""
"f875dbaefe25e3c30bf8293d425b7923","Wet",0.719421948003347,0.001,0.005671875,"Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41"
"bb044034d48de3085989b53c09449c6a","Dry",0.719113969782639,0.001,0.005671875,"Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"eae2ee7cfbac3d6e040e465330b5bef1","Wet",0.713755065342295,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Luedemannella"
"1e88ddab7a258999d869e6467a20fd6d","Wet",0.713337937764427,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Bauldia"
"e418359c5ba3f3fdf014011f4bca43b2","Wet",0.71156806696482,0.001,0.005671875,"Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Salinispira"
"484cdaa5079e830980cae892b2e28b5f","Dry",0.706573957889961,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga"
"0e77b250ed3b5cfd7d9e6080476deb4e","Dry",0.706565443592646,0.001,0.005671875,"Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus"
"73175aae9f1ea95ccf3f1b79cc59ab3d","Dry",0.706292383238985,0.001,0.005671875,"Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","uncultured"
"dd54b6f26e9d6f9b01183d05e109da99","Wet",0.706122987901135,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Microlunatus"
"6b1a4fcc004d17c42a1e50f41279ae3a","Dry",0.70532548240916,0.001,0.005671875,"Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Pseudoflavitalea"
"ee199874733fb1f66d88303f15f4e801","Dry",0.704866423074809,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Frankiales","Cryptosporangiaceae","Cryptosporangium"
"7fb3b1ebd451c32ae91c8e3340e8f733","Wet",0.704422057071771,0.001,0.005671875,"Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"61dc6caa907f3120c32c648b6118ac9c","Wet",0.703826158070476,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",""
"9c5ffa633c46acf767447b7ce4fa276f","Wet",0.702617168930528,0.001,0.005671875,"Firmicutes","Clostridia","","",""
"4702514b3c56d4f85e48cdb64373240e","Wet",0.702469751262241,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",""
"d0f15f466bf45e3b0a38092794820a76","Dry",0.701918825916034,0.001,0.005671875,"Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101_soil_group","WD2101_soil_group"
"9da67c17405cb110969eb012de21acc0","Dry",0.699849001422573,0.001,0.005671875,"Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured"
"bff806110c00b8f12db81e9afaa02a21","Dry",0.695088953686013,0.001,0.005671875,"Planctomycetota","Planctomycetes","uncultured","uncultured","uncultured"
"3358427b408d0c91dc8fcbb2a9817c96","Dry",0.693624117317084,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"04e6b2a44352ae7de37d6a7f285ee833","Wet",0.693550761103935,0.001,0.005671875,"Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","Leptospira"
"6307a9865110c1eafad69e1caebd3d6c","Dry",0.692390666655117,0.001,0.005671875,"Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41"
"81bc66d284d2438563de87f55cea06d9","Dry",0.691965960647475,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Azospirillales","Inquilinaceae","Inquilinus"
"b61905f3c360865981e89f6c2a91cfd3","Dry",0.691329276349107,0.001,0.005671875,"Actinobacteriota","Acidimicrobiia","Microtrichales","Iamiaceae","Iamia"
"f9a3dc8f66e5e8e63931bfd2583e4ad9","Wet",0.691314088403037,0.001,0.005671875,"Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","uncultured"
"e791fe5e1342334e7a8d0a4bce93a858","Wet",0.690940145918195,0.001,0.005671875,"Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae",""
